Location_ID,Category,Type,Source,Name,Prefix,House_Number,Unit_Type,Unit_Number,Street_Name,Street_Type,City,State,Zip,Stop_ID,X_Coord,Y_Coord,Lat,Lon,Request
1092,Transit POI,Bus Stop IDs,Log files - Stop ID,Stop ID 8334,,,,,Pioneer Square South MAX Station,,Portland,OR,97204,8334,,,45.51849552,-122.6791453,Name + City
1093,Transit POI,Bus Stop IDs,Log files - Stop ID,Stop ID 10868,,,,,Hollywood Transit Center,,Portland,OR,97232,10868,,,45.533166,-122.620477,Name + City
1094,Transit POI,Bus Stop IDs,Log files - Stop ID,Stop ID 13070,,,,,Wilsonville WES Station,,Wilsonville,OR,97070,13070,,,45.31135755,-122.775303,Name + City
1095,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 6359,,,,,N Williams & NE Cook,,Portland,OR,97227,6359,,,45.54697182,-122.6665971,Name + City
1096,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 13167,,,,,SW 5th & Clay,,Portland,OR,97201,13167,,,45.51359342,-122.6804994,Name + City
1097,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 13584,,,,,SE M L King & Morrison,,Portland,OR,97214,13584,,,45.51696025,-122.6619192,Name + City
1098,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 7651,,,,,SE 50th & Clay,,Portland,OR,97215,7651,,,45.51138049,-122.6116152,Name + City
1099,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 4431,,,,,PCC Sylvania Main Stop,,Portland,OR,97219,4431,,,45.43795488,-122.7301767,Name + City
1100,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 8190,,,,,Gateway Transit Center,,Portland,OR,97220,8190,,,45.530321,-122.563257,Name + City
1101,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 10579,,,,,Portland Int'l Airport MAX Station,,Portland,OR,97218,10579,,,45.587584,-122.5931,Name + City
1102,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 9757,,,,,Providence Park MAX Station,,Portland,OR,97205,9757,,,45.521833,-122.689816,Name + City
1103,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 10764,,,,,PSU Urban Center,,Portland,OR,97201,10764,,,45.51222,-122.682078,Name + City
1104,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 9829,,,,,Elmonica/SW 170th Ave MAX Station,,Beaverton,OR,97003,9829,,,45.51013356,-122.8517322,Name + City
1105,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 2566,,,,,200 Block SW Harrison,,Portland,OR,97201,2566,,,45.509982,-122.679032,Name + City
1106,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 7646,,,,,Pioneer Place/SW 5th Ave MAX Station,,Portland,OR,97204,7646,,,45.51825542,-122.6779338,Name + City
1107,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 8345,,,,,NE 60th Ave MAX Station,,Portland,OR,97213,8345,,,45.52876356,-122.6027033,Name + City
1108,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 5514,,,,,S State & Wilbur,,Lake Oswego,OR,97034,5514,,,45.412934,-122.664192,Name + City
1109,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 2227,,,,,N Greeley & Sumner,,Portland,OR,97217,2227,,,45.56027515,-122.6947956,Name + City
1110,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 8024,,,,,SE 82nd & Powell,,Portland,OR,97266,8024,,,45.49711005,-122.5788757,Name + City
1111,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 8343,,,,,Lloyd Center/NE 11th Ave MAX Station,,Portland,OR,97232,8343,,,45.53006717,-122.6536384,Name + City
1112,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 9848,,,,,Hatfield Government Center MAX Station,,Hillsboro,OR,97123,9848,,,45.522204,-122.991022,Name + City
1113,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 8334,,,,,Pioneer Square South MAX Station,,Portland,OR,97204,8334,,,45.51849552,-122.6791453,Name + City
1114,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 10868,,,,,Hollywood Transit Center,,Portland,OR,97232,10868,,,45.533166,-122.620477,Name + City
1115,Transit POI,Bus Stop IDs,Log files - Stop ID,TriMet Stop ID 13070,,,,,Wilsonville WES Station,,Wilsonville,OR,97070,13070,,,45.31135755,-122.775303,Name + City
1116,Anomaly,Locations with Aliases,User Selected,,SE,706,,,Martin Luther King Jr,Blvd,Portland,OR,97214,,,,45.517793,-122.661461,Full Address
1117,Anomaly,Locations with Aliases,User Selected,,SE,706,,,M L King,Blvd,Portland,OR,97214,,,,45.517793,-122.661461,Full Address
1118,Anomaly,Locations with Aliases,User Selected,,SE,706,,,MLK,Blvd,Portland,OR,97214,,,,45.517793,-122.661461,Full Address
1119,Anomaly,Locations with Aliases,User Selected,,SE,4715,,,Cesar Chavez ,Blvd,Portland,OR,97202,,,,45.488877,-122.623336,Full Address
1120,Anomaly,Locations with Aliases,User Selected,,SE,4715,,,Cesar E Chavez ,Blvd,Portland,OR,97202,,,,45.488877,-122.623336,Full Address
1121,Anomaly,Locations with Aliases,User Selected,,SE,4715,,,39th,Ave,Portland,OR,97202,,,,45.488877,-122.623336,Full Address
1122,Anomaly,Locations with Aliases,User Selected,,SE,4715,,,Chavez,Blvd,Portland,OR,97202,,,,45.488877,-122.623336,Full Address
1123,Anomaly,Locations with Aliases,User Selected,,SW,33845,,,Tualatin Valley,Hwy,Hillsboro,OR,97123,,,,45.520434,-123.025393,Full Address
1124,Anomaly,Locations with Aliases,User Selected,,SW,33845,,,TV,Hwy,Hillsboro,OR,97123,,,,45.520434,-123.025393,Full Address
1125,Anomaly,Locations with Aliases,User Selected,,SW,7300,,,Beaverton Hillsdale,Hwy,Portland,OR,97225,,,,45.485349,-122.752259,Full Address
1126,Anomaly,Locations with Aliases,User Selected,,SW,7300,,,BH,Hwy,Portland,OR,97225,,,,45.485349,-122.752259,Full Address
1127,Anomaly,Locations with Aliases,User Selected,,SW,7300,,,Beaverton-Hillsdale,Hwy,Portland,OR,97225,,,,45.485349,-122.752259,Full Address
1128,Anomaly,Locations with Aliases,User Selected,,,,,,Providence Park,,Portland,OR,,,,,45.521389,-122.691667,Full Address
1129,Anomaly,Locations with Aliases,User Selected,,,,,,PGE Park,,Portland,OR,,,,,45.521389,-122.691667,Full Address
1130,Anomaly,Locations with Aliases,User Selected,,,,,,Civic Stadium,,Portland,OR,,,,,45.521389,-122.691667,Full Address
1131,Anomaly,Locations with Aliases,User Selected,,,,,,JELD-WEN Field,,Portland,OR,,,,,45.521389,-122.691667,Full Address
1132,Anomaly,Locations with Aliases,User Selected,,,,,,Rose Garden Arena,,Portland,OR,,,,,45.53155,-122.666832,Full Address
1133,Anomaly,Locations with Aliases,User Selected,,,,,,Moda Center,,Portland,OR,,,,,45.53155,-122.666832,Full Address
1134,Anomaly,Locations with Aliases,User Selected,,,,,,Ron Tonkin Field,,Hillsboro,OR,,,,,45.554049,-122.907683,Full Address
1135,Anomaly,Locations with Aliases,User Selected,,,,,,Hillsboro Stadium,,Hillsboro,OR,,,,,45.554049,-122.907683,Full Address
1136,Business,Venues,FourSquare Check-ins,Casa Italia on Division,SE,3035,,,Division,St,Portland,OR,97202,,,,45.504998,-122.633947,Name + City
1137,Business,Venues,FourSquare Check-ins,Satellite Dream Pizza,SE,6116,,,Milwaukie,Ave,Portland,OR,97202,,,,45.478291,-122.649072,Name + City
1138,Business,Venues,FourSquare Check-ins,Imperial,SW,410,,,Broadway,,Portland,OR,97205,,,,45.521058,-122.678322,Name + City
1139,Business,Venues,FourSquare Check-ins,Blue Moon Tavern and Grill,NW,432,,,21st,Ave,Portland,OR,97209,,,,45.5261652,-122.6942056,Name + City
1140,Business,Venues,FourSquare Check-ins,Pepino's,SE,3832,,,Hawthorne,Blvd,Portland,OR,97214,,,,45.511883,-122.623715,Name + City
1141,Business,Venues,FourSquare Check-ins,La Moule,SE,2500,,,Clinton,St,Portland,OR,97202,,,,45.503206,-122.640217,Name + City
1142,Business,Venues,FourSquare Check-ins,Breken,NW,1800,,,16th,Ave,Portland,OR,97209,,,,45.535942,-122.687317,Name + City
1143,Business,Venues,FourSquare Check-ins,Mee Sen Thai Eatery,N,3924,,,Mississippi,Ave,Portland,OR,97227,,,,45.551248,-122.675268,Name + City
1144,Business,Venues,FourSquare Check-ins,Mount Scott Medical Office,SE,9800,,,Sunnyside,Rd,Clackamas,OR,97015,,,,45.4332956,-122.5625891,Name + City
1145,Business,Venues,FourSquare Check-ins,Godfather's,SW,14200,,,Barrows,Rd,Tigard,OR,97223,,,,45.4325702,-122.8237299,Name + City
1146,Business,Venues,FourSquare Check-ins,Olive Or Twist,NW,925,,,11th,Ave,Portland,OR,97209,,,,45.5296348,-122.6825287,Name + City
1147,Business,Venues,FourSquare Check-ins,Pietro's,SE,10300,,,Main,St,Milwaukie,OR,97222,,,,45.448041,-122.641256,Name + City
1148,Business,Venues,FourSquare Check-ins,Moonshine,N,7338,,,Baltimore,Ave,Portland,OR,97203,,,,45.590463,-122.755958,Name + City
1149,Business,Venues,FourSquare Check-ins,Escape From New York Pizza,NW,622,,,23rd,Ave,Portland,OR,97210,,,,45.527355,-122.698353,Name + City
1150,Business,Venues,FourSquare Check-ins,Umi Sushi,,6334,,,Meadows,Rd,Lake Oswego,OR,97035,,,,45.417457,-122.742041,Name + City
1151,Business,Venues,FourSquare Check-ins,Quimby's on 19th,NW,1502,,,19th,Ave,Portland,OR,97209,,,,45.533714,-122.690442,Name + City
1152,Business,Venues,FourSquare Check-ins,Leonides,SW,607,,,Washington,St,Portland,OR,97205,,,,45.5205866,-122.6781326,Name + City
1153,Business,Venues,FourSquare Check-ins,The Commons Brewery,SE,630,,,Belmont,St,Portland,OR,97214,,,,45.516144,-122.659226,Name + City
1154,Business,Venues,FourSquare Check-ins,Wild Wasabe,NW,2330,,,Thurman,St,Portland,OR,97210,,,,45.535327,-122.699616,Name + City
1155,Business,Venues,FourSquare Check-ins,Bar Avignon,SE,2138,,,Division,St,Portland,OR,97202,,,,45.504692,-122.643748,Name + City
1156,Business,Venues,FourSquare Check-ins,The Leaky Roof,SW,1538,,,Jefferson,St,Portland,OR,97201,,,,45.517418,-122.690262,Name + City
1157,Business,Venues,FourSquare Check-ins,The Village Hut,SW,7647,,,Capitol,Hwy,Portland,OR,97219,,,,45.46908,-122.708906,Name + City
1158,Business,Venues,FourSquare Check-ins,Tarlow,SW,2501,,,1st,Ave,Portland,OR,97201,,,,45.504882,-122.679836,Name + City
1159,Business,Venues,FourSquare Check-ins,Barrel Room,NW,105,,,3rd,Ave,Portland,OR,97209,,,,45.524018,-122.673545,Name + City
1160,Business,Venues,FourSquare Check-ins,Floyd's Coffee Shop,NW,118,,,Couch,St,Portland,OR,97209,,,,45.5236146,-122.671677,Name + City
1161,Business,Venues,FourSquare Check-ins,Xico,SE,3715,,,Division,St,Portland,OR,97202,,,,45.5049485,-122.6252333,Name + City
1162,Business,Venues,FourSquare Check-ins,DeNicola's,SE,3520,,,Powell,Blvd,Portland,OR,97202,,,,45.496721,-122.628392,Name + City
1163,Business,Venues,FourSquare Check-ins,Buster's,NE,1355,,,Burnside,Rd,Gresham,OR,97030,,,,45.50573,-122.417999,Name + City
1164,Business,Venues,FourSquare Check-ins,Famous Dave's,SW,7121,,,Nyberg,St,Tualatin,OR,97062,,,,45.383015,-122.749888,Name + City
1165,Business,Venues,FourSquare Check-ins,Five Guys,SE,2595,,,Burnside,Rd,Gresham,OR,97080,,,,45.4953139,-122.4054519,Name + City
1166,Business,Venues,FourSquare Check-ins,Off the Waffle,SE,2601,,,Clinton,St,Portland,OR,97202,,,,45.503698,-122.639496,Name + City
1167,Business,Venues,FourSquare Check-ins,Tigardville Station,SW,12370,,,Main,St,Tigard,OR,97223,,,,45.4305288,-122.7710088,Name + City
1168,Business,Venues,FourSquare Check-ins,Bar 33,SE,4729,,,Milwaukie,Ave,Portland,OR,97202,,,,45.488402,-122.650871,Name + City
1169,Business,Venues,FourSquare Check-ins,Cascade Cigar & Tobacco,SE,9691,,,82nd,,Portland,OR,97266,,,,45.456215,-122.578285,Name + City
1170,Business,Venues,FourSquare Check-ins,La Fuente,SW,12198,,,Main,St,Tigard,OR,97223,,,,45.4317327,-122.7686988,Name + City
1171,Business,Venues,FourSquare Check-ins,Marathon Taverna,W,1735,,,Burnside,St,Portland,OR,97209,,,,45.523113,-122.688814,Name + City
1172,Business,Venues,FourSquare Check-ins,Beau Thai,NW,730,,,21st,Ave,Portland,OR,97209,,,,45.5282977,-122.6943098,Name + City
1173,Business,Venues,FourSquare Check-ins,North Star Coffeehouse,N,7540,,,Interstate,Ave,Portland,OR,97217,,,,45.577815,-122.681786,Name + City
1174,Business,Venues,FourSquare Check-ins,Mummy's,SW,622,,,Columbia,St,Portland,OR,97201,,,,45.5144466,-122.6817064,Name + City
1175,Business,Venues,FourSquare Check-ins,Cafe Delirium,N,308,,,Main,Ave,Gresham,OR,97030,,,,45.499785,-122.430827,Name + City
1176,Business,Venues,FourSquare Check-ins,Opa Pizzaria,SE,8000,,,13th,Ave,Portland,OR,97202,,,,45.4656384,-122.6528719,Name + City
1177,Business,Venues,FourSquare Check-ins,Gemini Bar & Grill,N,456,,,State,St,Lake Oswego,OR,97034,,,,45.419986,-122.663012,Name + City
1178,Business,Venues,FourSquare Check-ins,Cacao,SW,414,,,13th,Ave,Portland,OR,97205,,,,45.5225877,-122.6839764,Name + City
1179,Business,Venues,FourSquare Check-ins,Pizza Bella,,1115,,,McVey,Ave,Lake Oswego,OR,97034,,,,45.407391,-122.675564,Name + City
1180,Business,Venues,FourSquare Check-ins,Corkscrew,SE,1665,,,Bybee,Blvd,Portland,OR,97202,,,,45.4738337,-122.6483837,Name + City
1181,Business,Venues,FourSquare Check-ins,Serendipity Ice Cream,NE,502,,,3rd,St,McMinnville,OR,97128,,,,45.20985,-123.194244,Name + City
1182,Business,Venues,FourSquare Check-ins,Sinju,NW,1022,,,Johnson,St,Portland,OR,97209,,,,45.5285327,-122.6816826,Name + City
1183,Business,Venues,FourSquare Check-ins,Sugar Street Bakery & Bistro,SE,1430,,,Water,Ave,Portland,OR,97214,,,,45.5124447,-122.6654378,Name + City
1184,Business,Venues,FourSquare Check-ins,Mazatlan,SW,2050,,,Morrison,St,Portland,OR,97205,,,,45.522825,-122.693655,Name + City
1185,Business,Venues,FourSquare Check-ins,Hoda's Middle Eastern Cuisine,SE,3401,,,Belmont,St,Portland,OR,97214,,,,45.516583,-122.629427,Name + City
1186,Business,Venues,FourSquare Check-ins,Alleyway Bar,NE,2415,,,Alberta,St,Portland,OR,97211,,,,45.5591744,-122.6405848,Name + City
1187,Business,Venues,FourSquare Check-ins,OMSI,SE,1945,,,Water,Ave,Portland,OR,97214,,,,45.5080402,-122.6656482,Name + City
1188,Business,Venues,FourSquare Check-ins,Mediterranean Exploration Company,NW,333,,,13th,Ave,Portland,OR,97209,,,,45.525571,-122.684494,Name + City
1189,Business,Venues,FourSquare Check-ins,Benihana,SW,9205,,,Cascade,Ave,Beaverton,OR,97008,,,,45.4533709,-122.7854727,Name + City
1190,Business,Venues,FourSquare Check-ins,Best Baguette,SW,3635,,,Hall,Blvd,Beaverton,OR,97005,,,,45.4935649,-122.8090963,Name + City
1191,Business,Venues,FourSquare Check-ins,Taqueria Portland,SE,820,,,8th,Ave,Portland,OR,97214,,,,45.516847,-122.65769,Name + City
1192,Business,Venues,FourSquare Check-ins,Proper Eats,N,8638,,,Lombard,St,Portland,OR,97203,,,,45.5903786,-122.7553028,Name + City
1193,Business,Venues,FourSquare Check-ins,County Cook Public House,NE,1329,,,Fremont,St,Portland,OR,97212,,,,45.5484,-122.652059,Name + City
1194,Business,Venues,FourSquare Check-ins,Darcelle XV,NW,208,,,3rd,Ave,Portland,OR,97209,,,,45.524779,-122.672954,Name + City
1195,Business,Venues,FourSquare Check-ins,Saithong,SW,710,,,2nd,Ave,Portland,OR,97204,,,,45.517735,-122.67444,Name + City
1196,Business,Venues,FourSquare Check-ins,Clark's,E,264,,,Main,St,Hillsboro,OR,97123,,,,45.5224807,-122.9866142,Name + City
1197,Business,Venues,FourSquare Check-ins,Kyra's Bake Shop,,599,,,A,Ave,Lake Oswego,OR,97034,,,,45.420252,-122.670192,Name + City
1198,Business,Venues,FourSquare Check-ins,George's Giant Hamburgers,SW,11640,,,Pacific,Hwy,Tigard,OR,97223,,,,45.438039,-122.754159,Name + City
1199,Business,Venues,FourSquare Check-ins,The Albina Press,SE,5012,,,Hawthorne,Blvd,Portland,OR,97215,,,,45.511909,-122.611154,Name + City
1200,Business,Venues,FourSquare Check-ins,The Rock,NE,22401,,,Glisan,St,Wood Village,OR,97060,,,,45.5282637,-122.432641,Name + City
1201,Business,Venues,FourSquare Check-ins,Bartini,NW,2108,,,Glisan,St,Portland,OR,97210,,,,45.5261653,-122.694727,Name + City
1202,Business,Venues,FourSquare Check-ins,Wise Counsel & Comfort,N,3954,,,Williams,Ave,Portland,OR,97227,,,,45.551718,-122.666491,Name + City
1203,Business,Venues,FourSquare Check-ins,Victory Bar,SE,3652,,,Division,St,Portland,OR,97202,,,,45.504646,-122.625445,Name + City
1204,Business,Venues,FourSquare Check-ins,Binks,NE,2715,,,Alberta,St,Portland,OR,97211,,,,45.559153,-122.637478,Name + City
1205,Business,Venues,FourSquare Check-ins,Dixie Tavern,NW,32,,,3rd,Ave,Portland,OR,97209,,,,45.523661,-122.673204,Name + City
1206,Business,Venues,FourSquare Check-ins,Food in Bloom Catering,NW,2701,,,Vaughn,St,Portland,OR,97210,,,,45.537448,-122.707825,Name + City
1207,Business,Venues,FourSquare Check-ins,Vertigo Brewing,NW,21420,,,Nicholas,Ct,Hillsboro,OR,97124,,,,45.531754,-122.895633,Name + City
1208,Business,Venues,FourSquare Check-ins,Antoni's,SW,10765,,,Canyon,Rd,Beaverton,OR,97005,,,,45.4922734,-122.7871502,Name + City
1209,Business,Venues,FourSquare Check-ins,Virginia Cafe,SW,820,,,10th,Ave,Portland,OR,97205,,,,45.518832,-122.682287,Name + City
